19,25,28
5,28,32
21,24,27
22,24,26
8,28,31
19,26,27
12,24,31
9,24,32
14,21,31
12,21,32
17,18,31
14,22,31
9,27,31
16,20,31
17,19,31
2,31,32
6,29,31
13,22,31
9,26,31
16,19,31
8,27,31
6,27,32
13,20,32
14,19,32
16,17,32
4,29,32
20,24,28
18,26,28
17,27,28
22,26,27
6,7,11
1,7,11
5,7,11
3,7,11
4,7,11
2,7,11
3,10,11
1,10,11
2,10,11
1,11,12
5,8,11
4,9,11
1,4,11
2,3,11
1,2,11
1,5,11
1,3,11
1,6,11
1,9,11
1,8,11
2,5,11
5,6,11
3,5,11
4,5,11
3,4,11
4,6,11
2,8,11
2,6,11
3,6,11
2,9,11
3,9,11
3,8,11
4,8,11
2,4,11
7,8,9
5,9,10
6,8,10
1,7,10
5,7,10
4,7,10
6,7,10
2,7,10
3,7,10
1,7,15
5,7,12
4,7,13
3,7,14
1,7,8
4,5,7
3,6,7
1,6,7
1,5,7
1,3,7
1,7,13
1,7,14
1,7,9
1,4,7
1,7,12
1,2,7
2,5,7
3,4,7
3,5,7
5,6,7
5,7,9
5,7,8
2,6,7
2,7,9
3,7,8
6,7,8
2,7,12
6,7,9
4,6,7
2,7,13
3,7,13
2,7,14
3,7,9
4,7,9
4,7,8
3,7,12
4,7,12
2,4,7
2,3,7
2,7,8
1,10,13
2,10,12
1,5,10
2,4,10
1,3,10
1,4,10
1,6,10
1,9,10
1,8,10
1,10,12
1,2,10
3,5,10
5,6,10
4,5,10
5,8,10
2,5,10
2,3,10
2,6,10
2,9,10
3,8,10
3,6,10
4,6,10
3,9,10
4,9,10
4,8,10
3,4,10
2,8,10
1,3,5
1,2,6
2,3,4
1,5,15
1,2,15
1,6,15
1,9,14
1,3,15
1,4,15
5,6,13
2,5,15
3,5,15
2,4,15
4,6,14
2,6,15
2,9,13
3,8,13
2,8,14
3,9,12
3,4,15
4,8,12
2,3,15
1,6,9
1,2,13
1,3,12
2,5,9
3,5,8
2,6,8
3,4,9
1,5,8
1,4,9
1,5,9
1,5,12
1,2,5
1,5,6
1,5,13
1,5,14
1,5,16
1,4,5
1,2,4
1,4,6
1,2,8
1,6,8
1,2,12
1,4,13
1,3,14
1,8,9
1,3,4
1,6,14
1,3,17
1,4,16
1,8,12
1,2,3
1,6,13
1,6,12
1,3,6
1,9,13
1,8,13
1,3,13
1,4,14
1,8,14
1,2,14
1,9,12
1,3,9
1,2,9
1,2,16
1,2,17
1,3,16
1,4,8
1,4,12
1,3,8
3,5,6
2,3,9
2,4,8
2,4,5
4,5,6
2,5,8
4,5,9
3,5,13
2,5,14
4,5,12
5,6,9
5,6,8
5,6,12
2,5,6
4,5,13
2,5,13
3,5,14
4,5,14
5,8,9
3,5,9
2,5,12
3,4,5
4,5,8
3,5,12
2,3,5
2,3,6
2,4,9
3,4,8
3,6,9
4,6,8
2,3,13
2,4,12
2,6,13
3,6,12
3,4,14
4,8,9
2,3,16
3,6,13
4,6,13
2,6,14
3,6,14
4,6,9
6,8,9
2,6,9
4,6,12
3,4,6
2,4,6
3,6,8
2,6,12
2,4,13
2,8,13
3,4,13
2,3,14
2,4,14
2,8,9
2,9,12
3,8,9
3,4,12
2,4,16
2,8,12
3,8,12
2,3,8
2,3,12
2,7,15
1,7,16
1,8,15
4,5,15
3,6,15
1,3,18
1,4,17
1,2,19
2,3,17
1,5,18
1,5,17
1,2,18
1,6,17
1,3,20
1,4,19
1,4,18
1,6,16
1,2,20
1,3,19
2,5,17
3,5,16
2,5,16
2,4,18
2,6,16
3,4,17
2,3,19
2,3,18
2,4,17
3,4,16
1,2,21
1,11,32
3,11,31
2,11,31
2,11,32
1,7,34
3,7,32
2,7,33
5,7,32
4,7,32
6,7,31
3,7,33
1,10,32
4,10,31
2,10,32
3,10,31
1,2,35
1,3,34
1,9,32
1,3,35
1,8,33
1,4,35
1,5,34
1,13,31
1,4,34
1,12,31
1,6,33
1,9,33
4,5,33
3,5,34
4,6,32
2,8,32
3,6,33
2,6,34
2,3,35
5,9,31
5,6,32
5,8,31
2,5,33
6,8,31
2,12,31
3,9,32
4,8,32
2,9,32
3,8,32
2,3,34
4,9,31
4,6,33
3,4,33
2,8,33
2,4,34
1,7,33
6,7,32
4,7,33
1,10,33
3,10,32
1,12,32
1,6,34
5,8,32
5,6,33
3,5,33
2,5,34
4,9,32
2,6,33
2,9,33
3,8,33
3,4,34
